交易,開盤,最高,最低,收盤,漲跌,漲跌,振幅,成交資料,,,,法人買賣超(張),,,,外資,融資(張),,融券(張),,券資
日期,,,,,,(%),(%),,,,,,,,,持股,,,,,比
,,,,,,,,張數,筆數,均張,億元,外資,投信,自營,合計,(%),增減,餘額,增減,餘額,(%)
9月28日,991,1000,971,979,-12,-1.21,2.93,372,499,0.74,3.64,-35.9,1,1.9,-33,75.8,6,215,0,2,0.93
9月27日,952,999,952,991,33,3.44,4.91,677,896,0.76,6.7,96.6,12,-5.26,103,75.8,-11,209,2,2,0.96
9月26日,970,975,958,958,-10,-1.03,1.76,321,485,0.66,3.1,-101,1,-12,-112,75.7,-1,220,0,0,0
9月25日,960,990,960,981,-2,-0.2,3.05,426,626,0.68,4.16,-21,-0.19,19,-2.14,75.8,-1,221,0,0,0
9月22日,985,995,953,983,-7,-0.71,4.24,742,"1,001",0.74,7.22,-8.95,20,0.16,11.2,75.8,15,222,0,0,0
9月21日,988,1010,971,990,9,0.92,3.98,"1,337","1,297",1.03,13.4,65.4,50.2,-4.03,112,75.8,-16,207,0,0,0
9月20日,975,986,969,981,7,0.72,1.75,386,519,0.74,3.78,8.63,15.1,5.27,29,75.8,-23,223,-3,0,0
9月19日,964,983,960,974,14,1.46,2.4,452,657,0.69,4.41,9.8,25.4,3.09,38.3,75.8,-9,246,0,3,1.22
9月18日,958,965,949,960,2,0.21,1.67,139,250,0.55,1.33,-31,16.7,-1,-15.3,75.7,-4,255,0,3,1.18
9月15日,971,971,949,958,-6,-0.62,2.28,562,518,1.09,5.38,-5.02,-36.2,0.29,-40.9,75.7,5,259,0,3,1.16
9月14日,973,973,960,964,8,0.84,1.36,349,462,0.76,3.37,-25.9,12,-0.39,-14.3,75.8,7,254,0,3,1.18
9月13日,934,960,930,956,34,3.69,3.25,631,751,0.84,5.99,3,77,2.5,82.5,75.8,-2,247,1,3,1.21
9月12日,914,932,910,922,11,1.21,2.41,318,388,0.82,2.93,34.5,-10,-0.47,24,75.8,-2,249,0,2,0.8
9月11日,931,933,904,911,-15,-1.62,3.13,135,278,0.48,1.23,-59.5,1.71,-0.28,-58,75.7,6,251,0,2,0.8
9月8日,919,929,913,926,6,0.65,1.74,139,257,0.54,1.28,0.8,3.28,-1.06,3.03,75.8,-12,245,0,2,0.82
