交易,開盤,最高,最低,收盤,漲跌,漲跌,振幅,成交資料,,,,法人買賣超(張),,,,外資,融資(張),,融券(張),,券資
日期,,,,,,(%),(%),,,,,,,,,持股,,,,,比
,,,,,,,,張數,筆數,均張,億元,外資,投信,自營,合計,(%),增減,餘額,增減,餘額,(%)
10月2日,1555,1640,1550,1640,145,9.7,6.02,"3,505","6,437",0.54,56.3,-238,257,36.4,55.5,28.6,17,"2,729",105,204,7.48
9月28日,1490,1535,1485,1495,25,1.7,3.4,"3,128","4,189",0.75,47.1,-558,92,43,-423,28.8,77,"2,712",0,99,3.65
9月27日,1445,1490,1430,1470,35,2.44,4.18,"2,301","3,082",0.75,33.8,-51.4,296,-40.4,204,29,-58,"2,635",13,99,3.76
9月26日,1440,1490,1430,1435,-15,-1.03,4.14,"1,948","2,928",0.67,28.4,-232,66.9,62.9,-102,29.1,89,"2,693",-1,86,3.19
9月25日,1445,1460,1420,1450,10,0.69,2.78,"1,595","2,543",0.63,23,-44,145,-7.95,93.1,29.3,-69,"2,604",0,87,3.34
9月22日,1360,1440,1355,1440,60,4.35,6.16,"2,228","3,738",0.6,31.5,-112,86,-45.6,-71.4,29.3,-11,"2,673",20,87,3.25
9月21日,1345,1390,1325,1380,15,1.1,4.76,"2,640","3,842",0.69,36,264,-43,-3.9,217,29.4,-84,"2,684",18,67,2.5
9月20日,1355,1415,1355,1365,-10,-0.73,4.36,"2,561","4,571",0.56,35.2,44.7,-119,-82.9,-157,29.3,14,"2,768",-12,49,1.77
9月19日,1430,1440,1360,1375,-35,-2.48,5.67,"2,965","6,684",0.44,41.1,684,-618,-38.7,27.1,29.4,-4,"2,754",7,61,2.21
9月18日,1500,1500,1405,1410,-110,-7.24,6.25,"2,977","8,592",0.35,42.8,-517,-337,-139,-993,28.9,285,"2,758",-11,54,1.96
9月15日,1500,1530,1490,1520,40,2.7,2.7,"3,363","3,593",0.94,50.9,-401,"1,034",42.2,676,29.1,-195,"2,473",0,66,2.67
9月14日,1500,1515,1465,1480,15,1.02,3.41,"2,647","3,721",0.71,39.3,-545,7,67.4,-470,29.3,161,"2,668",-1,66,2.47
