交易,開盤,最高,最低,收盤,漲跌,漲跌,振幅,成交資料,,,,法人買賣超(張),,,,外資,融資(張),,融券(張),,券資
日期,,,,,,(%),(%),,,,,,,,,持股,,,,,比
,,,,,,,,張數,筆數,均張,億元,外資,投信,自營,合計,(%),增減,餘額,增減,餘額,(%)
9月20日,26.6,26.65,26.5,26.5,0,0,0.57,"10,878","6,449",1.69,2.89,"-4,563",46,-186,"-4,703",17.8,-169,"17,159",-24,249,1.45
9月19日,26.75,26.8,26.5,26.5,-0.25,-0.93,1.12,"11,423","7,452",1.53,3.04,"-3,606","-1,994",-98.6,"-5,699",17.8,233,"17,328",1,273,1.58
9月18日,26.6,26.85,26.6,26.75,0.15,0.56,0.94,"13,848","6,025",2.3,3.7,-674,75,285,-314,17.9,-17,"17,095",15,272,1.59
9月15日,26.7,26.85,26.4,26.6,0,0,1.69,"47,952","13,819",3.47,12.7,"6,586","-19,230",535,"-12,108",17.8,491,"17,112",-12,257,1.5
9月14日,26.55,26.7,26.4,26.6,0.25,0.95,1.14,"15,410","5,991",2.57,4.09,"4,333",0,406,"4,739",17.8,-539,"16,621",-40,269,1.62
9月13日,26.35,26.45,26.25,26.35,0.05,0.19,0.76,"10,824","5,167",2.09,2.85,-881,70,-41.9,-853,17.8,-19,"17,160",3,309,1.8
9月12日,26.4,26.4,26.25,26.3,0.05,0.19,0.57,"15,789","7,520",2.1,4.15,"-3,768",69,212,"-3,488",17.8,149,"17,179",31,306,1.78
9月11日,26.35,26.35,26.2,26.25,-0.1,-0.38,0.57,"17,199","9,563",1.8,4.51,"-4,721",65,22.2,"-4,634",17.8,261,"17,030",57,275,1.61
9月8日,26.5,26.5,26.3,26.35,-0.15,-0.57,0.75,"14,491","8,501",1.7,3.82,"-4,488",299,-323,"-4,512",17.8,174,"16,769",38,218,1.3
9月7日,26.8,26.8,26.45,26.5,-0.3,-1.12,1.31,"17,628","10,317",1.71,4.68,"-5,120",-98,-788,"-6,007",17.9,277,"16,595",-5,180,1.08
9月6日,27.1,27.2,26.8,26.8,-0.3,-1.11,1.48,"15,033","9,468",1.59,4.05,"-4,947",135,-631,"-5,443",17.9,39,"16,318",-15,185,1.13
9月5日,27,27.1,26.9,27.1,0.05,0.18,0.74,"11,627","6,188",1.88,3.14,46.1,-50.8,119,114,17.9,30,"16,279",2,200,1.23
9月4日,26.7,27.1,26.7,27.05,0.35,1.31,1.5,"15,698","7,068",2.22,4.23,"4,551",-943,156,"3,764",18,-466,"16,249",15,198,1.22
9月1日,26.55,26.85,26.5,26.7,0.2,0.75,1.32,"16,873","6,697",2.52,4.5,"3,626","-1,503",-105,"2,018",17.9,-204,"16,715",9,183,1.09
8月31日,26.65,26.7,26.5,26.5,-0.05,-0.19,0.75,"43,990","8,774",5.01,11.7,"-5,279","-1,356",-11.9,"-6,648",17.9,276,"16,919",-18,174,1.03
8月30日,26.5,26.6,26.4,26.55,0.15,0.57,0.76,"19,972","6,771",2.95,5.29,"8,765","-1,074",27.8,"7,719",18,52,"16,643",-152,192,1.15
8月29日,26.5,26.5,26.15,26.4,-0.1,-0.38,1.32,"30,596","14,182",2.16,8.03,"4,973",605,22,"5,600",17.9,28,"16,591",22,344,2.07
8月28日,26.3,26.55,26.3,26.5,0.2,0.76,0.95,"16,162","6,891",2.35,4.28,"4,398",112,-68.3,"4,441",17.9,-44,"16,563",-4,322,1.94
8月25日,26.55,26.6,26.2,26.3,-0.2,-0.75,1.51,"25,438","13,615",1.87,6.69,"-4,316",70,-159,"-4,404",17.9,-408,"16,607",-11,326,1.96
8月24日,26.6,26.7,26.5,26.5,-0.1,-0.38,0.75,"22,567","11,421",1.98,5.99,"1,540",-18,-756,766,17.9,273,"17,015",-25,337,1.98
8月23日,26.8,26.9,26.5,26.6,-0.1,-0.37,1.5,"24,741","12,528",1.97,6.58,"2,361",204,-88.6,"2,476",17.9,156,"16,742",18,362,2.16
8月22日,27.3,27.3,26.65,26.7,-0.4,-1.48,2.4,"20,184","12,934",1.56,5.41,"-5,163",136,-196,"-5,223",17.9,-298,"16,586",-12,344,2.07
8月21日,27.2,27.35,27.05,27.1,-0.1,-0.37,1.1,"12,653","6,236",2.03,3.44,301,-843,-31.1,-573,17.9,495,"16,884",28,356,2.11
8月18日,26.65,27.3,26.65,27.2,0.6,2.26,2.44,"28,039","10,983",2.55,7.6,"4,973",605,22,"5,600",17.9,-306,"16,389",30,328,2
8月17日,26.8,26.8,26.2,26.6,-0.25,-0.93,2.23,"36,654","20,340",1.8,9.71,"-14,534",814,-596,"-14,316",17.9,687,"16,695",10,298,1.78
8月16日,27.05,27.05,26.8,26.85,-0.25,-0.92,0.92,"31,343","19,182",1.63,8.43,"-11,148","1,587",72.7,"-9,488",18,226,"16,008",4,288,1.8
8月15日,27.5,27.5,27.1,27.1,-0.1,-0.37,1.47,"21,454","13,108",1.64,5.84,"-4,030","-1,589",-65.5,"-5,684",18,554,"15,782",14,284,1.8
8月14日,27.75,27.75,27.15,27.2,-0.45,-1.63,2.17,"29,353","15,886",1.85,8,"-13,058","3,516",-264,"-9,806",18.1,-82,"15,228",36,270,1.77
8月11日,27.95,28,27.65,27.65,-0.25,-0.9,1.25,"22,671","14,641",1.55,6.29,"-12,340","1,264",16.5,"-11,059",18.1,214,"15,310",16,234,1.53
8月10日,28.1,28.1,27.8,27.9,-0.25,-0.89,1.07,"25,014","11,684",2.14,6.98,"-9,997","1,580",-297,"-8,714",18.2,-58,"15,096",-24,218,1.44
8月9日,28.25,28.25,27.9,28.15,-0.1,-0.35,1.24,"22,288","11,808",1.89,6.25,"-23,635","1,425",217,"-21,993",18.2,285,"15,154",16,242,1.6
8月8日,28.5,28.5,28.15,28.25,-0.25,-0.88,1.23,"19,113","8,360",2.29,5.4,"-3,397","1,894",-742,"-2,245",18.2,16,"14,869",9,226,1.52
8月7日,28.3,28.5,28.25,28.5,0.2,0.71,0.88,"18,005","6,631",2.72,5.11,"5,238","1,399",-134,"6,504",18.2,-181,"14,853",7,217,1.46
8月4日,28,28.3,27.95,28.3,0.3,1.07,1.25,"18,066","7,143",2.53,5.09,532,"1,098",373,"2,003",18.2,36,"15,034",-11,210,1.4
8月2日,28.1,28.35,27.85,28,-0.15,-0.53,1.78,"43,233","18,102",2.39,12.1,"-4,039","1,237",-197,"-2,999",18.2,233,"14,998",13,221,1.47
8月1日,28.05,28.3,27.95,28.15,0.2,0.72,1.25,"20,836","8,904",2.34,5.86,"4,717",61,422,"5,200",18.2,-91,"14,765",22,208,1.41
7月31日,28.2,28.2,27.9,27.95,-0.25,-0.89,1.06,"34,320","16,540",2.07,9.61,"-7,359","1,301",-130,"-6,188",18.2,540,"14,856",2,186,1.25
7月28日,28.45,28.45,28.1,28.2,-0.25,-0.88,1.23,"26,087","18,202",1.43,7.36,"-3,750",258,-690,"-4,183",18.2,738,"14,316",14,184,1.29
7月27日,28.6,28.6,28.3,28.45,-0.1,-0.35,1.05,"34,126","17,222",1.98,9.7,91.6,"-6,310",-222,"-6,441",18.2,376,"13,578",-18,170,1.25
7月26日,28.2,28.65,28.1,28.55,0.2,0.71,1.94,"28,555","13,464",2.12,8.12,"4,730","-1,728","-6,527","-3,525",18.2,144,"13,202",188,188,1.42
7月25日,29.4,29.55,29.35,29.35,-0.05,-0.17,0.68,"20,835","7,824",2.66,6.13,"1,786",631,554,"2,971",18.2,-775,"13,058",0,0,0
7月24日,29.25,29.4,29.2,29.4,0.15,0.51,0.68,"27,455","7,421",3.7,8.05,"-8,739","8,555",112,-72.3,18.2,-2,"13,833",0,0,0
7月21日,29.45,29.5,29.1,29.25,-0.2,-0.68,1.36,"27,179","10,513",2.59,7.95,"-14,131","10,074",-193,"-4,250",18.2,"-1,779","13,835",0,0,0
7月20日,29.2,29.55,29.15,29.45,0.15,0.51,1.37,"27,659","8,145",3.4,8.13,"-5,783","10,140",367,"4,724",18.3,-139,"15,614",-213,0,0
7月19日,29.15,29.3,29.1,29.3,0.1,0.34,0.68,"20,880","9,183",2.27,6.1,"-10,858","7,198",34,"-3,626",18.4,284,"15,753",-549,213,1.35
7月18日,29.15,29.35,29.1,29.2,-0.1,-0.34,0.85,"17,368","7,774",2.23,5.08,"-8,382","7,307",-187,"-1,262",18.4,54,"15,469",-6,762,4.93
7月17日,29.15,29.3,29.1,29.3,0.15,0.51,0.69,"16,582","6,144",2.7,4.84,-583,-126,-315,"-1,023",18.5,-221,"15,415",-24,768,4.98
7月14日,29.25,29.3,29.05,29.15,0.1,0.34,0.86,"14,494","6,622",2.19,4.23,"-3,111",180,18,"-2,913",18.5,505,"15,636",-6,792,5.07
7月13日,28.95,29.25,28.95,29.05,0.2,0.69,1.04,"13,160","5,577",2.36,3.83,"3,210",-126,267,"3,351",18.5,"1,335","15,131",-8,798,5.27
7月12日,28.8,28.95,28.7,28.85,0,0,0.87,"11,481","6,332",1.81,3.31,"-2,694",-114,-437,"-3,245",18.4,-92,"13,796",-29,806,5.84
7月11日,28.75,29.05,28.75,28.85,0.15,0.52,1.05,"8,465","4,348",1.95,2.44,"-1,352",-72,-8.71,"-1,433",18.4,-40,"13,888",-4,835,6.01
7月10日,28.75,29,28.7,28.7,0.05,0.17,1.05,"10,662","5,890",1.81,3.07,"-2,661",8,-893,"-3,546",18.5,128,"13,928",0,839,6.02
7月7日,28.9,28.9,28.55,28.65,-0.3,-1.04,1.21,"20,170","11,514",1.75,5.78,"-9,719",6,-384,"-10,097",18.6,153,"13,800",-2,839,6.08
7月6日,29.35,29.35,28.9,28.95,-0.55,-1.86,1.53,"37,810","19,738",1.92,11,"-24,541",-573,-857,"-25,972",18.6,291,"13,647",-384,841,6.16
7月5日,29.55,29.65,29.5,29.5,-0.05,-0.17,0.51,"11,306","5,516",2.05,3.34,"-2,236",-62,-739,"-3,036",18.8,-11,"13,356",0,"1,225",9.17
7月4日,29.6,29.75,29.5,29.55,-0.25,-0.84,0.84,"17,664","7,292",2.42,5.23,"-3,842","-1,617","1,723","-3,735",18.8,243,"13,367",-12,"1,225",9.16
7月3日,29.4,29.9,29.4,29.8,0.4,1.36,1.7,"15,472","5,573",2.78,4.59,"3,434",-5,"3,820","7,249",18.8,-840,"13,124",60,"1,237",9.43
6月30日,29.5,29.65,29.4,29.4,-0.25,-0.84,0.84,"26,412","9,611",2.75,7.79,-686,-129,83.7,-731,18.8,139,"13,964",-20,"1,177",8.43
6月29日,29.75,29.8,29.5,29.65,-0.05,-0.17,1.01,"17,464","6,876",2.54,5.18,"-1,901",2.4,232,"-1,667",18.8,-35,"13,825",-15,"1,197",8.66
6月28日,29.7,29.85,29.6,29.7,-0.05,-0.17,0.84,"12,459","5,178",2.41,3.7,-271,-115,-14.6,-400,18.8,-271,"13,860",-11,"1,212",8.74
6月27日,29.55,29.85,29.5,29.75,0.15,0.51,1.18,"12,845","5,811",2.21,3.82,"2,564",-433,434,"2,565",18.8,-100,"14,131",13,"1,223",8.65
6月26日,29.65,29.8,29.45,29.6,-0.05,-0.17,1.18,"22,141","6,281",3.53,6.57,"5,497",13,223,"5,734",18.8,49,"14,231",-13,"1,210",8.5
6月21日,29.75,29.8,29.6,29.65,-0.1,-0.34,0.67,"15,122","7,266",2.08,4.49,-712,-643,99,"-1,255",18.7,68,"14,182",1,"1,223",8.62
6月20日,29.85,29.85,29.7,29.75,-0.1,-0.34,0.5,"13,781","5,401",2.55,4.1,"1,228","-1,507",482,203,18.7,67,"14,114",69,"1,222",8.66
6月19日,29.75,29.9,29.65,29.85,0.1,0.34,0.84,"12,249","5,176",2.37,3.65,"1,830",-127,0.19,"1,703",18.7,-128,"14,047",5,"1,153",8.21
6月16日,29.65,29.85,29.6,29.75,0.1,0.34,0.84,"22,840","5,805",3.93,6.79,"1,127","-1,714",325,-262,18.7,485,"14,175",7,"1,148",8.1
6月15日,29.7,29.8,29.55,29.65,0,0,0.84,"12,015","5,626",2.14,3.56,"1,195","-1,834",-72,-710,18.7,125,"13,690",-2,"1,141",8.33
6月14日,29.6,29.9,29.6,29.65,0.05,0.17,1.01,"13,487","5,573",2.42,4.01,539,-501,336,374,18.7,70,"13,565",-4,"1,143",8.43
6月13日,29.65,29.8,29.5,29.6,-0.05,-0.17,1.01,"13,570","6,285",2.16,4.02,"-1,569",-974,706,"-1,838",18.7,122,"13,495",-38,"1,147",8.5
6月12日,29.75,29.8,29.6,29.65,-0.1,-0.34,0.67,"9,339","5,062",1.84,2.77,"-2,574",-40,-49.9,"-2,664",18.7,-36,"13,373",-1,"1,185",8.86
6月9日,29.85,29.9,29.7,29.75,0,0,0.67,"12,176","5,674",2.15,3.63,"-2,382","2,706",68,392,18.7,-88,"13,409",-198,"1,186",8.84
6月8日,29.85,29.9,29.7,29.75,-0.15,-0.5,0.67,"10,098","5,639",1.79,3.01,"-1,514","2,545",-131,900,18.8,-523,"13,497",48,"1,384",10.3
6月7日,29.95,29.95,29.85,29.9,0,0,0.33,"14,234","7,177",1.98,4.26,"-1,616","2,503",-72,815,18.8,-44,"14,020",1,"1,336",9.53
6月6日,29.65,29.95,29.65,29.9,0.3,1.01,1.01,"16,250","7,256",2.24,4.85,"3,806","2,393",-322,"5,877",18.8,-585,"14,064",296,"1,335",9.49
6月5日,29.4,29.8,29.4,29.6,0.2,0.68,1.36,"15,653","6,737",2.32,4.65,-401,"2,637",436,"2,672",18.8,-283,"14,649",10,"1,039",7.09
6月2日,29.25,29.45,29.15,29.4,0.3,1.03,1.03,"16,519","6,512",2.54,4.85,160,"2,602",255,"3,017",18.8,-267,"14,932",18,"1,029",6.89
6月1日,29.15,29.25,29.05,29.1,0.1,0.34,0.69,"15,970","6,262",2.55,4.66,"-5,169","1,454",5.94,"-3,709",18.8,-27,"15,199",1,"1,011",6.65
5月31日,29,29.4,29,29,0,0,1.38,"62,111","10,066",6.17,18.1,"-10,545","4,753","1,697","-4,095",18.9,14,"15,226",-176,"1,010",6.63
5月30日,29.1,29.2,29,29,-0.05,-0.17,0.69,"34,606","16,337",2.12,10.1,"-18,135","1,594",-159,"-16,700",19,162,"15,212",-4,"1,186",7.8
5月29日,29.3,29.5,29.05,29.05,-0.15,-0.51,1.54,"29,404","12,066",2.44,8.59,"-11,202","1,742",177,"-9,283",19.1,360,"15,050",-10,"1,190",7.91
5月26日,29.2,29.45,29.05,29.2,-0.2,-0.68,1.36,"25,403","11,747",2.16,7.44,"-6,686","2,641",77.2,"-3,968",19.2,-271,"14,690",-14,"1,200",8.17
5月25日,29.75,29.8,29.4,29.4,-0.55,-1.84,1.34,"24,060","10,301",2.34,7.11,"-10,489","3,424",-629,"-7,694",19.2,-176,"14,961",-28,"1,214",8.11
5月24日,29.95,30,29.7,29.95,0.05,0.17,1,"16,628","8,349",1.99,4.97,"-1,735","3,609",791,"2,666",19.3,-320,"15,137",10,"1,242",8.21
5月23日,30,30.05,29.9,29.9,-0.1,-0.33,0.5,"18,722","7,143",2.62,5.61,660,"3,268",178,"4,106",19.3,-46,"15,457",12,"1,232",7.97
5月22日,29.55,30,29.55,30,0.4,1.35,1.52,"24,576","9,377",2.62,7.35,"8,711","1,769",196,"10,676",19.3,-710,"15,503",75,"1,220",7.87
5月19日,29.8,29.85,29.5,29.6,-0.1,-0.34,1.18,"17,793","6,840",2.6,5.28,275,0,317,591,19.2,-449,"16,213",-4,"1,145",7.06
5月18日,29.6,29.8,29.55,29.7,0.1,0.34,0.84,"16,654","6,049",2.75,4.95,"2,744",-700,"2,037","4,081",19.2,506,"16,662",109,"1,149",6.9
5月17日,29.2,29.7,29.1,29.6,0.4,1.37,2.05,"23,802","10,875",2.19,7.02,"7,021",228,"7,475","14,724",19.2,-240,"16,156",29,"1,040",6.44
5月16日,29.15,29.25,29.05,29.2,0.05,0.17,0.69,"13,542","5,946",2.28,3.95,-955,"-1,070","3,034","1,010",19.2,166,"16,396",114,"1,011",6.17
5月15日,28.9,29.2,28.85,29.15,0.15,0.52,1.21,"13,247","5,677",2.33,3.85,-7.42,"1,398",640,"2,030",19.2,123,"16,230",216,897,5.53
5月12日,29.15,29.2,28.95,29,-0.15,-0.51,0.86,"13,617","7,715",1.76,3.95,"-5,586",915,-7.36,"-4,679",19.2,-68,"16,107",565,681,4.23
5月11日,29.35,29.4,29.1,29.15,-0.2,-0.68,1.02,"8,849","4,378",2.02,2.58,"-1,984",743,-129,"-1,370",19.2,-89,"16,175",1,116,0.72
5月10日,29.35,29.35,29.2,29.35,0,0,0.51,"11,429","5,587",2.05,3.35,"-1,140",842,85.1,-212,19.2,-6,"16,264",2,115,0.71
5月9日,29.2,29.35,29.05,29.35,0.05,0.17,1.02,"19,587","7,402",2.65,5.73,"-1,072",33,261,-779,19.3,139,"16,270",-22,113,0.69
5月8日,29.15,29.35,29.1,29.3,0.2,0.69,0.86,"15,205","6,834",2.22,4.45,"1,855",826,191,"2,872",19.3,-124,"16,131",-41,135,0.84
5月5日,29.1,29.2,28.9,29.1,0,0,1.03,"18,639","10,621",1.75,5.41,79.3,659,-81,658,19.2,100,"16,255",-36,176,1.08
5月4日,29.1,29.15,29,29.1,-0.05,-0.17,0.51,"17,823","9,893",1.8,5.18,-398,"1,093",143,838,19.2,86,"16,155",-56,212,1.31
5月3日,29.25,29.3,29.05,29.15,-0.15,-0.51,0.85,"14,298","8,008",1.79,4.16,-848,683,144,-21,19.2,-300,"16,069",150,268,1.67
5月2日,29.1,29.4,29.1,29.3,0.2,0.69,1.03,"17,545","9,383",1.87,5.13,"1,710",117,330,"2,157",19.2,-373,"16,369",-3,118,0.72
4月28日,29,29.2,28.9,29.1,0.2,0.69,1.04,"19,538","7,773",2.51,5.68,"-2,006",-287,520,"-1,773",19.2,324,"16,742",-19,121,0.72
4月27日,29.15,29.2,28.7,28.9,-0.4,-1.37,1.71,"35,087","18,877",1.86,10.1,"-18,344",107,-59.8,"-18,296",19.2,433,"16,418",-5,140,0.85
4月26日,29.65,29.7,29.15,29.3,-0.45,-1.51,1.85,"30,936","16,172",1.91,9.06,"-9,202",97,"1,516","-7,588",19.3,963,"15,985",53,145,0.91
4月25日,30.2,30.2,29.7,29.75,-0.3,-1,1.66,"24,349","12,381",1.97,7.27,"-10,877",145,147,"-10,585",19.4,-260,"15,022",8,92,0.61
4月24日,30.15,30.15,30,30.05,-0.1,-0.33,0.5,"11,018","6,314",1.74,3.31,"-2,775",-746,-20.1,"-3,541",19.5,-406,"15,282",6,84,0.55
4月21日,30.45,30.5,30.15,30.15,-0.3,-0.99,1.15,"16,315","8,350",1.95,4.94,"-3,803","-1,063",26,"-4,840",19.5,-101,"15,688",5,78,0.5
4月20日,30.35,30.5,30.2,30.45,0,0,0.99,"9,454","5,256",1.8,2.87,"-2,742",457,-8.98,"-2,294",19.5,362,"15,789",11,73,0.46
4月19日,30.7,30.8,30.35,30.45,-0.25,-0.81,1.47,"21,212","12,103",1.75,6.47,"-6,703",642,566,"-5,495",19.5,286,"15,427",10,62,0.4
4月18日,30.8,30.8,30.6,30.7,-0.05,-0.16,0.65,"12,723","7,334",1.73,3.9,300,"-2,522",-6.55,"-2,229",19.5,-34,"15,141",21,52,0.34
4月17日,31.1,31.1,30.65,30.75,-0.35,-1.13,1.45,"27,833","16,473",1.69,8.57,"-6,122",-395,-430,"-6,946",19.5,640,"15,175",16,31,0.2
4月14日,31.45,31.5,30.9,31.1,-0.35,-1.11,1.91,"35,043","15,258",2.3,10.9,"-2,569","-1,682",-270,"-4,521",19.6,318,"14,535",15,15,0.1
4月13日,31.2,31.5,31.15,31.45,0.35,1.13,1.13,"35,327","15,699",2.25,11.1,"15,186",-551,39,"14,674",19.6,"1,166","14,217",0,0,0
4月12日,30.95,31.1,30.9,31.1,0.2,0.65,0.65,"22,051","9,742",2.26,6.84,"11,391",91,55,"11,537",19.5,-685,"13,051",0,0,0
4月11日,31,31,30.8,30.9,0,0,0.65,"16,668","8,553",1.95,5.15,"2,395",8,-75.2,"2,328",19.4,207,"13,736",-3,0,0
4月10日,30.95,31.1,30.8,30.9,0.1,0.32,0.97,"14,211","6,876",2.07,4.39,"4,505",-23.8,41.4,"4,523",19.4,-70,"13,529",-586,3,0.02
4月7日,30.85,30.9,30.75,30.8,0,0,0.49,"6,992","4,946",1.41,2.16,-921,59,1.3,-861,19.4,-20,"13,599",-336,589,4.33
4月6日,31,31.05,30.7,30.8,-0.1,-0.32,1.13,"15,532","9,296",1.67,4.78,"-1,452",-29,-144,"-1,625",19.4,-43,"13,619",-196,925,6.79
3月31日,31,31.3,30.9,30.9,-0.1,-0.32,1.29,"17,654","5,522",3.2,5.48,182,18,146,345,19.4,-116,"13,662",-205,"1,121",8.21
3月30日,31,31,30.85,31,0,0,0.48,"8,498","3,954",2.15,2.63,-889,-32.4,128,-794,19.4,-251,"13,778",-56,"1,326",9.62
3月29日,30.85,31,30.8,31,0.15,0.49,0.65,"10,355","5,416",1.91,3.2,"3,650",37.3,-186,"3,501",19.4,-34,"14,029",-133,"1,382",9.85
3月28日,30.9,31,30.7,30.85,-0.05,-0.16,0.97,"16,209","7,404",2.19,5,"3,498",-374,-50.2,"3,073",19.4,-190,"14,063",-46,"1,515",10.8
3月27日,31.1,31.15,30.8,30.9,-0.2,-0.64,1.13,"16,115","8,189",1.97,4.98,-640,"-2,115",6.81,"-2,748",19.3,140,"14,253",-22,"1,561",11
3月24日,31.4,31.4,31.05,31.1,-0.15,-0.48,1.12,"15,106","6,597",2.29,4.7,471,"-1,066",94.4,-501,19.4,-51,"14,113",-70,"1,583",11.2
