交易,開盤,最高,最低,收盤,漲跌,漲跌,振幅,成交資料,,,,法人買賣超(張),,,,外資,融資(張),,融券(張),,券資
日期,,,,,,(%),(%),,,,,,,,,持股,,,,,比
,,,,,,,,張數,筆數,均張,億元,外資,投信,自營,合計,(%),增減,餘額,增減,餘額,(%)
9月11日,63.9,64.4,63.7,64.2,0.7,1.1,1.1,"2,904","1,856",1.56,1.86,598,13,-24.5,587,33.4,-65,"1,265",0,35,2.77
9月8日,63.9,63.9,63.1,63.5,0.1,0.16,1.26,"2,057","1,309",1.57,1.31,-211,67,-48.2,-192,33.4,-52,"1,330",-1,35,2.63
9月7日,63,63.6,62.9,63.4,0.4,0.63,1.11,"3,148","1,835",1.72,1.99,-168,23.8,-191,-336,33.4,104,"1,382",0,36,2.6
9月6日,63.6,63.8,63,63,-0.8,-1.25,1.25,"3,471","2,067",1.68,2.2,"-1,118",17.4,-245,"-1,346",33.4,-36,"1,278",-1,36,2.82
9月5日,64,64.3,63.6,63.8,-0.6,-0.93,1.09,"1,376","1,414",0.97,0.88,-159,18.4,-11.2,-152,33.4,22,"1,314",4,37,2.82
9月4日,63.1,64.6,63.1,64.4,1.1,1.74,2.37,"3,304","2,119",1.56,2.12,259,17,38.4,314,33.5,-30,"1,292",-3,33,2.55
9月1日,61.9,63.4,61.7,63.3,1.3,2.1,2.74,"5,117","3,379",1.51,3.21,721,-1.53,-22.9,697,33.4,-25,"1,322",11,36,2.72
8月31日,61.9,62.2,61.2,62,0.2,0.32,1.62,"9,392","2,887",3.25,5.81,"-2,779",-76,1.83,"-2,853",33.4,-6,"1,347",1,25,1.86
8月30日,62,62,61.3,61.8,0,0,1.13,"3,294","2,227",1.48,2.03,193,12.4,14.9,220,33.5,-6,"1,353",1,24,1.77
8月29日,60.9,61.9,60.5,61.8,0.9,1.48,2.3,"3,620","2,238",1.62,2.22,-560,17,25.6,-517,33.5,-57,"1,359",-1,23,1.69
8月28日,60.7,61.2,60.5,60.9,0.2,0.33,1.15,"1,958","1,492",1.31,1.19,450,35,-18.4,467,33.5,-9,"1,416",-1,24,1.69
8月25日,60.8,60.9,60.5,60.7,0,0,0.66,"4,264","1,974",2.16,2.59,115,13.3,-197,-69,33.4,1,"1,425",0,25,1.75
8月24日,60.7,61,60.3,60.7,0.2,0.33,1.16,"4,720","2,830",1.67,2.86,-236,16.3,22.5,-198,33.4,-3,"1,424",-18,25,1.76
