Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,12.442045,13.074692,12.283880,13.074692,3.335723,151974952
2000-01-05,12.652927,12.863810,12.442045,12.652927,3.228118,64726455
2000-01-06,12.916533,13.180133,12.916533,12.916533,3.295372,159324499
2000-01-07,13.180133,13.285574,12.969251,13.021968,3.322272,123269645
2000-01-10,13.707339,13.707339,13.496457,13.601898,3.470229,147197117
2000-01-11,13.760057,13.812781,13.180133,13.180133,3.362624,106911293
2000-01-12,13.285574,13.549174,13.285574,13.338292,3.402974,62879451
2000-01-13,13.549174,13.918222,13.549174,13.707339,3.497128,142069343
2000-01-14,13.865498,13.865498,13.338292,13.338292,3.402974,65691411
2000-01-17,13.443733,13.654615,13.391016,13.496457,3.443326,46204012
2000-01-18,13.601898,13.707339,13.338292,13.391016,3.416426,54019525
2000-01-19,13.391016,13.443733,13.180133,13.180133,3.362624,38739044
2000-01-20,13.443733,13.654615,13.232851,13.285574,3.389525,75959935
2000-01-21,13.338292,13.549174,13.285574,13.338292,3.402974,46483524
2000-01-24,13.443733,13.865498,13.391016,13.865498,3.537479,107128552
2000-01-25,13.496457,13.654615,13.391016,13.443733,3.429875,52064859
2000-01-26,13.549174,13.654615,13.391016,13.443733,3.429875,61007372
2000-01-27,13.654615,13.918222,13.496457,13.549174,3.456776,141915531
2000-01-28,13.707339,14.129104,13.707339,14.129104,3.604733,263911234
2000-01-31,13.760057,13.865498,13.443733,13.549174,3.456776,95346159
2000-02-01,13.549174,13.707339,13.549174,13.601898,3.470229,72017524
2000-02-02,null,null,null,null,null,null
2000-02-03,null,null,null,null,null,null
2000-02-04,null,null,null,null,null,null
2000-02-07,null,null,null,null,null,null
2000-02-08,null,null,null,null,null,null
2000-02-09,13.865498,13.865498,13.601898,13.654615,3.483678,94080996
2000-02-10,13.654615,13.812781,13.601898,13.707339,3.497128,97127703
2000-02-11,13.865498,14.076380,13.654615,13.654615,3.483678,180607651
2000-02-14,13.654615,13.760057,13.338292,13.338292,3.402974,78036241
2000-02-15,13.338292,13.391016,13.021968,13.127409,3.349172,71593989
2000-02-16,13.180133,13.285574,13.074692,13.127409,3.349172,69782057
2000-02-17,13.180133,13.654615,13.180133,13.549174,3.456776,122309431
2000-02-18,13.760057,13.812781,13.180133,13.232851,3.376072,94018573
2000-02-21,13.549174,13.812781,13.338292,13.338292,3.402974,94944038
2000-02-22,13.443733,13.549174,13.127409,13.180133,3.362624,64655287
2000-02-23,13.232851,13.338292,13.074692,13.127409,3.349172,41022671
2000-02-24,13.232851,13.285574,12.916533,13.021968,3.322272,65170039
2000-02-25,12.969251,13.021968,12.547486,12.652927,3.228118,50842679
2000-02-28,null,null,null,null,null,null
2000-02-29,12.652927,12.811086,12.442045,12.547486,3.201217,35039026
2000-03-01,12.547486,12.758368,12.547486,12.758368,3.255019,36435028
2000-03-02,12.758368,12.758368,12.442045,12.547486,3.201217,32664941
2000-03-03,12.547486,12.652927,12.547486,12.600203,3.214667,18560507
2000-03-06,12.600203,12.652927,12.336603,12.547486,3.201217,28897661
2000-03-07,12.442045,12.547486,12.178445,12.336603,3.147415,43384162
2000-03-08,12.231162,12.389327,12.125721,12.231162,3.120515,55616854
2000-03-09,12.231162,12.336603,12.178445,12.231162,3.120515,34269250
2000-03-10,12.336603,12.389327,12.020280,12.020280,3.066713,42790218
2000-03-13,11.862115,11.862115,11.229474,11.334915,2.891856,98966285
2000-03-14,11.334915,11.651239,11.334915,11.545797,2.945658,57716586
2000-03-15,11.493074,11.651239,11.334915,11.387632,2.905306,57247433
2000-03-16,11.493074,12.178445,11.071309,12.178445,3.107064,144894391
2000-03-17,12.020280,12.442045,11.756673,12.073004,3.080163,163453517
2000-03-20,11.651239,11.651239,11.651239,11.651239,2.972559,3448659
2000-03-21,11.282191,11.862115,11.282191,11.809397,3.012910,108861899
2000-03-22,11.703956,11.809397,11.440356,11.545797,2.945658,52834579
2000-03-23,11.545797,12.020280,11.545797,11.862115,3.026360,68768847
2000-03-24,11.862115,11.862115,11.598515,11.651239,2.972559,33717623
2000-03-27,11.651239,11.703956,11.334915,11.651239,2.972559,52020285
2000-03-28,11.756673,11.967562,11.703956,11.756673,2.999459,44151511034
2000-03-29,11.862115,11.914839,11.598515,11.598515,2.959108,46461654
2000-03-30,11.598515,11.862115,11.598515,11.703956,2.986009,78649950
2000-03-31,11.703956,11.703956,11.493074,11.545797,2.945658,67364042
2000-04-03,null,null,null,null,null,null
2000-04-04,null,null,null,null,null,null
2000-04-05,11.651239,12.125721,11.651239,11.862115,3.026360,98236873
2000-04-06,12.231162,12.389327,12.125721,12.125721,3.093613,86956106
2000-04-07,12.231162,12.283880,11.914839,11.967562,3.053263,24848783
