交易,開盤,最高,最低,收盤,漲跌,漲跌,振幅,成交資料,,,,法人買賣超(張),,,,外資,融資(張),,融券(張),,券資
日期,,,,,,(%),(%),,,,,,,,,持股,,,,,比
,,,,,,,,張數,筆數,均張,億元,外資,投信,自營,合計,(%),增減,餘額,增減,餘額,(%)
10月12日,67.2,67.8,66.9,67.7,0.9,1.35,1.35,"7,781","4,335",1.8,5.25,596,9.69,103,709,29.3,-71,"1,616",1,29,1.79
10月11日,66.6,67,65.3,66.8,1.5,2.3,2.6,"9,922","5,433",1.83,6.59,999,113,535,"1,647",29.3,-12,"1,687",0,28,1.66
10月6日,65.2,65.5,64.7,65.3,0.6,0.93,1.24,"2,728","2,096",1.3,1.78,-90.7,373,152,435,29.3,-5,"1,699",-191,28,1.65
10月5日,64.7,65.1,64.3,64.7,0.5,0.78,1.25,"4,278","2,751",1.56,2.77,82.8,43.8,176,302,29.3,-14,"1,704",0,219,12.9
10月4日,65,65.1,64.2,64.2,-1.4,-2.13,1.37,"9,302","7,619",1.22,5.99,"-5,544",60.8,-18.6,"-5,501",29.3,129,"1,718",193,219,12.7
10月3日,65.7,66.1,65.6,65.6,-0.8,-1.2,0.75,"3,954","3,796",1.04,2.6,"-2,062",7.31,335,"-1,720",29.4,6,"1,589",-2,26,1.64
10月2日,66.8,66.8,66.1,66.4,-0.2,-0.3,1.05,"3,094","2,391",1.29,2.05,-576,220,-63.3,-419,29.4,41,"1,583",-1,28,1.77
9月28日,66.7,67.1,66.3,66.6,0,0,1.2,"3,006","1,992",1.51,2.01,-302,183,-37.5,-157,29.4,44,"1,542",0,29,1.88
9月27日,66.2,66.9,66.2,66.6,-0.1,-0.15,1.05,"3,616","2,872",1.26,2.41,251,122,-327,45.5,29.4,-17,"1,498",-1,29,1.94
9月26日,66.8,67.3,66.4,66.7,-1,-1.48,1.33,"4,960","4,091",1.21,3.31,"-1,246",43,-244,"-1,447",29.4,64,"1,515",2,30,1.98
