Date,Open,High,Low,Close,Adj Close,Volume
2003-01-03,11.419157,11.642184,11.240730,11.374548,5.449331,174599228
2003-01-06,11.463762,11.776002,11.285339,11.642184,5.577551,115567304
2003-01-07,11.776002,12.177457,11.642184,11.731398,5.620290,128909656
2003-01-08,11.731398,12.177457,11.642184,11.999034,5.748509,112696188
2003-01-09,12.043639,12.355885,11.552975,11.909821,5.705770,96674281
2003-01-10,11.642184,11.865216,11.508366,11.686794,5.598922,56366779
2003-01-13,11.686794,11.776002,11.463762,11.642184,5.577551,65851174
2003-01-14,11.686794,11.865216,11.508366,11.642184,5.577551,75210859
2003-01-15,11.642184,11.731398,11.374548,11.419157,5.470701,52416775
2003-01-16,11.552975,12.177457,11.552975,11.999034,5.748509,195683341
2003-01-17,12.222066,12.222066,11.731398,11.820612,5.663031,63874558
2003-01-20,11.954430,12.088248,11.820612,12.088248,5.791251,41375715
2003-01-21,12.088248,12.311275,11.820612,11.865216,5.684400,132992559
2003-01-22,11.820612,12.132853,11.642184,12.132853,5.812620,53167133
2003-01-23,12.132853,12.935762,12.088248,12.935762,6.197278,199533780
2003-01-24,12.935762,12.935762,12.578917,12.578917,6.026321,112977256
2003-01-27,12.534307,12.668125,11.909821,12.088248,5.791251,64539917
2003-01-28,12.088248,12.757339,12.043639,12.489703,5.983580,71106995
2003-01-29,12.489703,12.489703,12.489703,12.489703,5.983580,0
2003-01-30,12.489703,12.489703,12.489703,12.489703,5.983580,0
2003-01-31,12.489703,12.489703,12.489703,12.489703,5.983580,0
2003-02-03,12.489703,12.489703,12.489703,12.489703,5.983580,0
2003-02-04,12.489703,12.489703,12.489703,12.489703,5.983580,0
2003-02-05,12.489703,12.489703,12.489703,12.489703,5.983580,0
2003-02-06,12.489703,12.489703,11.642184,11.642184,5.577551,77162129
2003-02-07,11.642184,11.776002,10.839275,11.062307,5.299741,104297858
2003-02-10,10.839275,10.973093,10.348611,10.348611,4.957823,68621607
2003-02-11,10.616248,10.705457,10.393216,10.482430,5.021933,52971985
2003-02-12,10.393216,10.750066,10.393216,10.616248,5.086043,36569558
2003-02-13,10.527034,10.616248,10.036366,10.080975,4.829605,46091465936
2003-02-14,10.214793,10.259398,9.902547,10.036366,4.808233,35627056
2003-02-17,10.348611,10.482430,10.259398,10.437820,5.000562,41517859
2003-02-18,10.437820,10.437820,9.991761,9.991761,4.786864,33553960
2003-02-19,10.080975,10.214793,9.768729,9.857943,4.722754,47789933396
2003-02-20,9.857943,9.947157,9.501093,9.590307,4.594535,45487964
2003-02-21,9.590307,9.813338,9.545702,9.724125,4.658644,29118221
2003-02-24,9.857943,9.947157,9.724125,9.947157,4.765494,19887066
2003-02-25,9.857943,9.857943,9.501093,9.545702,4.573165,26581582
2003-02-26,9.590307,9.724125,9.501093,9.590307,4.594535,20379569
2003-02-27,9.590307,9.857943,9.545702,9.679520,4.637275,35222142
2003-02-28,9.679520,9.679520,9.679520,9.679520,4.637275,0
2003-03-03,9.813338,9.902547,9.724125,9.813338,4.701384,24758499
2003-03-04,9.679520,9.813338,9.679520,9.813338,4.701384,19083755
2003-03-05,9.813338,9.902547,9.634911,9.679520,4.637275,18493801
2003-03-06,9.768729,9.813338,9.545702,9.590307,4.594535,22847987
2003-03-07,9.501093,9.724125,9.411884,9.679520,4.637275,17282441858
2003-03-10,9.724125,9.724125,9.501093,9.545702,4.573165,12621072
2003-03-11,9.456488,9.501093,8.921215,9.099638,4.359465,50719378
2003-03-12,9.099638,9.099638,8.921215,9.099638,4.359465,21109779
2003-03-13,9.099638,9.411884,9.010429,9.278066,4.444946,23206255967
2003-03-14,9.590307,9.724125,9.501093,9.634911,4.615903,33571458
2003-03-17,9.411884,9.590307,9.411884,9.456488,4.530424,20496941258
2003-03-18,9.724125,9.947157,9.679520,9.724125,4.658644,39187433
2003-03-19,9.724125,9.724125,9.501093,9.590307,4.594535,18660124
2003-03-20,9.679520,9.902547,9.501093,9.768729,4.680013,31816153
2003-03-21,9.679520,10.080975,9.679520,9.813338,4.701384,31374929200
2003-03-24,9.813338,9.902547,9.679520,9.813338,4.701384,11965310
2003-03-25,9.590307,9.724125,9.590307,9.679520,4.637275,10545618
2003-03-26,9.768729,9.768729,9.590307,9.724125,4.658644,10070257
2003-03-27,9.679520,9.813338,9.679520,9.724125,4.658644,10314103
2003-03-28,9.813338,9.813338,9.634911,9.724125,4.658644,13044929
2003-03-31,9.679520,9.679520,9.367275,9.411884,4.509056,20890874467
2003-04-01,9.411884,9.545702,9.367275,9.545702,4.573165,12601467941
2003-04-02,9.501093,9.501093,9.233456,9.322670,4.466315,16103395
2003-04-03,9.501093,9.501093,9.367275,9.367275,4.487684,12266763
2003-04-04,9.367275,9.947157,9.322670,9.902547,4.744123,46645164
2003-04-07,9.857943,10.080975,9.679520,9.902547,4.744123,38244069
2003-04-08,9.902547,10.170184,9.857943,9.902547,4.744123,71868364
2003-04-09,9.902547,9.902547,9.724125,9.857943,4.722754,15174392
2003-04-10,9.857943,10.080975,9.768729,9.768729,4.680013,24344812573
2003-04-11,9.813338,10.080975,9.813338,9.991761,4.786864,37392838
2003-04-14,10.036366,10.080975,9.813338,9.813338,4.701384,13528498267
2003-04-15,9.857943,9.991761,9.813338,9.857943,4.722754,15690526
2003-04-16,10.036366,10.170184,9.947157,10.080975,4.829605,35576067
2003-04-17,9.991761,10.125579,9.902547,9.902547,4.744123,19524464
2003-04-18,10.036366,10.437820,10.036366,10.393216,4.979193,69640623
2003-04-21,10.393216,10.437820,10.259398,10.393216,4.979193,34595789
2003-04-22,10.393216,10.482430,10.170184,10.214793,4.893714,33613563
2003-04-23,10.304002,10.348611,9.947157,9.991761,4.786864,33896276
2003-04-24,9.813338,9.857943,9.322670,9.367275,4.487684,52430343
2003-04-25,9.144247,9.456488,9.055034,9.144247,4.380836,32058914
2003-04-28,8.965820,9.144247,8.832002,9.055034,4.338095,30587271
2003-04-29,9.233456,9.278066,8.876611,9.010429,4.316725,44332717
2003-04-30,9.010429,9.055034,8.832002,8.921215,4.273985,42435622
2003-05-01,8.921215,8.921215,8.921215,8.921215,4.273985,0
2003-05-02,8.921215,9.188852,8.876611,9.055034,4.338095,23917736
2003-05-05,9.055034,9.144247,8.965820,9.144247,4.380836,14541626
2003-05-06,9.099638,9.188852,8.965820,9.010429,4.316725,24297166
2003-05-07,9.055034,9.144247,9.055034,9.144247,4.380836,21669495
2003-05-08,9.099638,9.144247,8.965820,8.965820,4.295355,12024502
2003-05-09,8.921215,9.099638,8.921215,9.010429,4.316725,15506731
2003-05-12,9.010429,9.055034,8.965820,9.055034,4.338095,15938659
2003-05-13,9.144247,9.322670,9.099638,9.099638,4.359465,32653348
2003-05-14,9.144247,9.233456,9.099638,9.144247,4.380836,13238807
2003-05-15,9.144247,9.144247,8.965820,9.055034,4.338095,13367007
2003-05-16,9.144247,9.144247,8.965820,8.965820,4.295355,13575345
2003-05-19,8.921215,8.921215,8.698183,8.832002,4.231245,32591123
2003-05-20,8.698183,8.921215,8.698183,8.832002,4.231245,19536470
2003-05-21,8.832002,8.876611,8.742793,8.742793,4.188508,11466148
2003-05-22,8.742793,8.921215,8.698183,8.832002,4.231245,11683519
2003-05-23,8.876611,9.099638,8.876611,9.055034,4.338095,21196922
2003-05-26,9.144247,9.278066,9.144247,9.278066,4.444946,27484756
2003-05-27,9.322670,9.322670,9.144247,9.188852,4.402206,21251405
2003-05-28,9.322670,9.411884,9.188852,9.188852,4.402206,35564695
2003-05-29,9.278066,9.278066,9.144247,9.278066,4.444946,22929112
2003-05-30,9.233456,9.456488,9.144247,9.188852,4.402206,37350326
2003-06-02,9.322670,9.634911,9.278066,9.545702,4.573165,52170609
