Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,71.598587,72.530571,70.118370,70.118370,34.463978,22326989
2000-01-05,65.842194,70.118370,65.842194,67.706169,33.278355,16374256790
2000-01-06,67.706169,69.953903,66.938644,68.035103,33.440029,18197070422
2000-01-07,68.035103,69.953903,68.035103,68.418861,33.628651,16995976141
2000-01-10,69.570145,71.982346,68.802620,70.666595,34.733429,18188954092
2000-01-11,71.982346,73.298096,70.666595,71.598587,35.191521,28411836694
2000-01-12,73.298096,76.477814,73.298096,75.545830,37.131630,38544937
2000-01-13,79.273781,80.753998,77.245338,80.589523,39.610676,41159766
2000-01-14,80.973282,80.973282,74.997597,75.326538,37.023849,25549314168
2000-01-17,78.506256,80.425056,77.574272,77.958031,38.317257,22668624021
2000-01-18,77.958031,78.177322,75.710297,76.313347,37.508884,12187326340
2000-01-19,76.642281,79.493073,76.313347,76.477814,37.589722,18946978759
2000-01-20,76.861572,77.574272,75.929588,77.245338,37.966961,9675190835
2000-01-21,78.506256,81.357048,78.177322,79.493073,39.071747,25666307813
2000-01-24,81.137756,82.617973,80.425056,81.357048,39.987911,22704684
2000-01-25,81.357048,81.357048,78.506256,80.041298,39.341217,12946629
2000-01-26,82.289032,84.153008,81.357048,81.357048,39.987911,23350909406
2000-01-27,82.289032,82.289032,80.425056,80.973282,39.799290,12193086717
2000-01-28,80.589523,80.589523,77.409805,78.341789,38.505878,9812557752
2000-01-31,79.657539,79.657539,77.958031,79.109306,38.883114,7361044462
2000-02-01,80.041298,80.753998,79.109306,79.109306,38.883114,12119432
2000-02-02,79.109306,79.109306,79.109306,79.109306,38.883114,0
2000-02-03,79.109306,79.109306,79.109306,79.109306,38.883114,0
2000-02-04,79.109306,79.109306,79.109306,79.109306,38.883114,0
2000-02-07,79.109306,79.109306,79.109306,79.109306,38.883114,0
2000-02-08,79.109306,79.109306,79.109306,79.109306,38.883114,0
2000-02-09,80.973282,82.617973,80.041298,82.617973,40.607674,17685178355
2000-02-10,83.604782,85.633224,82.453499,82.453499,40.526840,21342818139
2000-02-11,83.933716,83.933716,80.753998,80.753998,39.691505,12783440
2000-02-14,80.753998,82.069740,79.273781,79.273781,38.963963,10608765
2000-02-15,78.506256,80.041298,77.793564,78.177322,38.425049,8346624788
2000-02-16,77.793564,80.753998,77.793564,79.822006,39.233421,11199740
2000-02-17,79.822006,82.069740,79.822006,79.822006,39.233421,13552385
2000-02-18,80.973282,84.153008,80.589523,81.905273,40.257378,24426839721
2000-02-21,92.540901,93.472885,88.429184,88.429184,43.463951,51084070892
2000-02-22,88.812950,94.404877,86.016983,94.404877,46.401062,40662658
2000-02-23,97.255661,100.983612,96.268852,96.268852,47.317238,53409010
2000-02-24,98.187645,99.119637,92.760185,96.268852,47.317238,36875140659
2000-02-25,96.268852,97.255661,89.580467,89.580467,44.029823,23840295
2000-02-28,89.580467,89.580467,89.580467,89.580467,44.029823,0
2000-02-29,89.361176,91.444443,83.933716,86.948975,42.736412,19686773
2000-03-01,87.716492,90.512451,86.784500,88.977417,43.733421,21055992986
2000-03-02,89.580467,89.744934,86.181450,86.400742,42.466949,8823707984
2000-03-03,86.948975,88.812950,86.784500,88.648476,43.571743,10103158
2000-03-06,86.948975,88.812950,86.181450,86.948975,42.736412,16482095
2000-03-07,86.948975,88.429184,83.221024,83.385490,40.984917,13846500049
2000-03-08,83.385490,84.701233,81.137756,82.453499,40.526840,14101957
2000-03-09,83.385490,85.084999,83.221024,83.604782,41.092701,11289808634
2000-03-10,87.497200,88.045425,84.536766,84.536766,41.550785,21625587
2000-03-13,83.933716,83.933716,78.725548,78.725548,38.694504,6006290
2000-03-14,73.298096,76.861572,73.298096,73.462563,36.107693,9436836021
2000-03-15,73.462563,75.710297,72.749863,72.914330,35.838219,8496172038
2000-03-16,68.254395,72.914330,68.254395,72.749863,35.757385,7627649
2000-03-17,73.681854,74.230080,71.982346,71.982346,35.380146,9140576838
2000-03-20,69.570145,69.570145,69.570145,69.570145,34.194523,551865
2000-03-21,67.103111,74.394547,67.103111,74.394547,36.565769,10626625
2000-03-22,74.394547,79.493073,74.394547,79.493073,39.071747,13051511204
2000-03-23,82.289032,84.865707,81.357048,84.865707,41.712463,14400899972
2000-03-24,84.865707,86.400742,83.221024,83.221024,40.904076,14929493117
2000-03-27,83.769249,86.784500,83.769249,84.865707,41.712463,15206859
2000-03-28,85.633224,88.648476,84.865707,86.400742,42.466949,16866399412
2000-03-29,85.468758,86.784500,84.153008,84.865707,41.712463,10629087
2000-03-30,84.153008,86.400742,83.385490,83.769249,41.173538,9807082659
2000-03-31,84.536766,85.797691,83.001732,83.769249,41.173538,8776391910
2000-04-03,83.769249,83.769249,83.769249,83.769249,41.173538,0
2000-04-04,83.769249,83.769249,83.769249,83.769249,41.173538,0
2000-04-05,89.580467,94.404877,89.580467,91.992668,45.215439,27432658813
2000-04-06,92.924660,93.089127,86.948975,86.948975,42.736412,13568834
2000-04-07,87.113441,90.293159,86.016983,90.293159,44.380112,17527541
2000-04-10,100.983612,102.847588,100.983612,102.847588,50.550766,16197890775
2000-04-11,109.371498,109.371498,107.507523,109.371498,53.757336,30604792
2000-04-12,109.371498,116.882225,104.711563,108.439514,53.299248,55374734811
2000-04-13,102.847588,108.439514,100.983612,108.439514,53.299248,27340367296
2000-04-14,107.507523,113.099449,100.983612,100.983612,49.634594,39792109
2000-04-17,98.187645,100.051620,95.336861,99.119637,48.718430,22700725989
2000-04-18,103.779572,103.779572,100.051620,100.983612,49.634594,17833192666
2000-04-19,102.847588,102.847588,95.336861,95.336861,46.859158,12628300477
2000-04-20,95.336861,97.255661,88.977417,94.404877,46.401062,12441670121
2000-04-21,94.404877,95.336861,91.608910,93.472885,45.942993,6355705936
2000-04-24,94.404877,94.404877,87.880959,87.880959,43.194492,6593754
2000-04-25,85.084999,90.676926,85.084999,90.512451,44.487904,9907072431
2000-04-26,91.608910,92.157135,84.317474,84.536766,41.550785,10287117182
2000-04-27,85.084999,88.812950,85.084999,87.113441,42.817253,13511592717
2000-04-28,88.977417,93.089127,88.264717,93.089127,45.754364,15731179904
2000-05-01,93.089127,93.089127,93.089127,93.089127,45.754364,0
2000-05-02,98.187645,100.051620,95.336861,96.268852,47.317238,15259279952
2000-05-03,96.268852,100.051620,92.540901,100.051620,49.176514,19141394196
2000-05-04,101.915596,102.847588,94.404877,95.336861,46.859158,23387011170
2000-05-05,95.336861,99.119637,93.472885,99.119637,48.718430,9043249461
2000-05-08,102.847588,102.847588,99.119637,100.051620,49.176514,8418933380
2000-05-09,100.051620,100.051620,100.051620,100.051620,49.176514,0
2000-05-10,100.051620,101.915596,98.187645,99.119637,48.718430,5862252910
2000-05-11,95.336861,97.255661,92.157135,93.089127,45.754364,17478635119
2000-05-12,93.472885,94.404877,91.608910,92.924660,45.673534,15542577
2000-05-15,91.608910,92.540901,87.880959,88.045425,43.275330,9911027720
2000-05-16,88.977417,93.472885,88.977417,93.472885,45.942993,12379433249
2000-05-17,95.336861,100.051620,95.336861,100.051620,49.176514,18376894852
2000-05-18,99.119637,102.847588,97.255661,102.847588,50.550766,18530223739
2000-05-19,100.983612,102.847588,100.051620,101.915596,50.092674,8269391968
2000-05-22,100.983612,102.847588,98.187645,99.119637,48.718430,9425282435
2000-05-23,100.051620,100.051620,94.404877,95.336861,46.859158,7270219489
2000-05-24,91.992668,95.336861,91.828201,93.472885,45.942993,6858406208
2000-05-25,96.268852,97.255661,93.472885,95.336861,46.859158,7312347211
2000-05-26,92.540901,94.404877,92.540901,93.472885,45.942993,6056922621
2000-05-29,92.376427,97.255661,92.376427,93.472885,45.942993,5635387
2000-05-30,93.472885,93.472885,93.472885,93.472885,45.942993,0
2000-05-31,99.119637,100.983612,99.119637,100.983612,49.634594,13809135
2000-06-01,100.051620,100.051620,96.268852,97.255661,47.802254,5356775327
2000-06-02,99.119637,100.051620,95.336861,95.336861,46.859158,8758303088
2000-06-05,98.187645,98.187645,95.336861,96.268852,47.317238,3566251541
2000-06-06,96.268852,96.268852,96.268852,96.268852,47.317238,0
2000-06-07,95.336861,98.187645,94.404877,97.255661,47.802254,8360814503
2000-06-08,97.255661,101.915596,97.255661,98.187645,48.260345,16706233954
2000-06-09,99.119637,100.051620,96.268852,98.187645,48.260345,6688316413
2000-06-12,99.119637,100.051620,98.187645,99.119637,48.718430,6728252347
2000-06-13,98.187645,102.847588,98.187645,101.915596,50.092674,22537424610
2000-06-14,103.779572,104.711563,100.051620,100.051620,49.176514,13151704541
2000-06-15,100.983612,101.915596,97.255661,98.187645,48.260345,9506029121
2000-06-16,98.187645,99.119637,97.255661,98.187645,48.260345,4921182527
2000-06-19,97.255661,97.255661,92.540901,94.404877,46.401062,7453521303
2000-06-20,95.336861,97.255661,94.404877,94.404877,46.401062,6158064104
2000-06-21,95.336861,95.336861,93.472885,95.336861,46.859158,4318300957
2000-06-22,96.268852,99.119637,95.336861,99.119637,48.718430,8998604538
2000-06-23,99.119637,101.915596,98.187645,99.119637,48.718430,10176142200
2000-06-26,99.119637,100.051620,94.404877,96.268852,47.317238,6373709392
2000-06-27,96.268852,97.255661,93.472885,94.404877,46.401062,4290378
2000-06-28,93.472885,95.336861,87.880959,92.376427,45.404064,10853191078
2000-06-29,92.376427,92.760185,86.016983,89.196709,43.841202,8630667157
2000-06-30,87.880959,89.909401,86.016983,88.812950,43.652580,6493398
2000-07-03,89.744934,89.744934,84.317474,86.016983,42.278332,4373901904
2000-07-04,86.948975,86.948975,80.041298,80.973282,39.799290,6730393062
2000-07-05,80.973282,86.565208,80.425056,86.565208,42.547787,11211462409
2000-07-06,86.016983,89.196709,85.797691,87.332733,42.925026,11819904074
2000-07-07,88.812950,90.512451,86.948975,87.113441,42.817253,9778011
2000-07-10,87.716492,87.880959,84.153008,87.880959,43.194492,6787549
2000-07-11,87.880959,89.744934,87.113441,88.648476,43.571743,5882591891
2000-07-12,89.196709,89.580467,87.880959,88.648476,43.571743,4197565439
2000-07-13,89.196709,93.472885,89.196709,92.540901,45.484909,15826473091
2000-07-14,93.472885,95.336861,93.472885,94.404877,46.401062,7965265986
2000-07-17,93.472885,94.404877,92.540901,93.472885,45.942993,3806279017
2000-07-18,94.404877,94.404877,89.744934,90.128693,44.299278,5002588793
2000-07-19,94.404877,94.404877,89.744934,90.128693,44.299278,5002588793
2000-07-20,104.341507,107.052498,103.584953,103.837135,51.037140,10896182389
2000-07-21,105.602432,106.106804,100.117409,101.126152,49.704655,5746342185
2000-07-24,99.171715,100.873962,94.443253,94.443253,46.419937,4186829380
2000-07-25,93.938881,96.902054,93.497559,93.749741,46.079063,5786783
2000-07-26,95.199806,98.415161,94.443253,98.162979,48.248230,6855356985
2000-07-27,97.910789,99.423904,95.199806,97.658607,48.000317,4949777
2000-07-28,97.658607,103.332764,97.154236,103.332764,50.789234,8028594501
2000-07-31,103.837135,103.837135,100.873962,101.126152,49.704655,2191974
2000-08-01,102.891441,103.332764,100.117409,100.117409,49.208847,2778144313
2000-08-02,100.117409,101.378334,98.415161,99.676086,48.991924,2383878538
2000-08-03,99.676086,99.676086,94.191063,95.704170,47.039692,3601245101
2000-08-04,96.902054,98.919533,96.460732,96.712914,47.535503,4299637
2000-08-07,94.947617,96.902054,94.695435,96.460732,47.411552,3334170
2000-08-08,97.658607,97.658607,95.451988,95.956360,47.163647,3533033
2000-08-09,95.956360,100.621780,95.704170,100.117409,49.208847,7836719422
