Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,11.606589,11.659376,11.454825,11.553802,3.947254,12507293319
2000-01-05,11.553802,12.259831,11.553802,12.061878,4.120835,25503899046
2000-01-06,12.312618,12.814096,12.061878,12.662333,4.325974,34012548
2000-01-07,13.064836,13.467338,12.860285,12.860285,4.393604,46686576115
2000-01-10,12.761309,12.860285,12.510570,12.761309,4.359789,24455098
2000-01-11,12.761309,13.064836,12.464381,12.464381,4.258347,23950956393
2000-01-12,12.662333,13.315575,12.662333,13.315575,4.549150,63460426
2000-01-13,13.566314,13.665290,13.262788,13.315575,4.549150,56350488
2000-01-14,13.368362,13.414551,12.715120,12.761309,4.359789,29113820
2000-01-17,12.860285,13.262788,12.860285,13.163812,4.497303,23302288
2000-01-18,13.315575,13.368362,12.913072,13.064836,4.463487,13703431403
2000-01-19,13.064836,13.216599,12.913072,12.913072,4.411638,14279749725
2000-01-20,12.913072,13.315575,12.913072,13.012048,4.445452,25980421
2000-01-21,13.012048,13.262788,12.913072,13.064836,4.463487,29890603545
2000-01-24,13.262788,13.513527,13.064836,13.467338,4.600997,39507928986
2000-01-25,13.467338,13.513527,13.216599,13.216599,4.515336,23606454
2000-01-26,13.262788,14.120580,13.216599,13.869841,4.738510,62281091
2000-01-27,14.371319,14.773822,14.371319,14.773822,5.047347,94455032
2000-01-28,14.872798,15.077348,14.569271,14.569271,4.977464,75896613
2000-01-31,13.968817,14.272343,13.869841,13.968817,4.772324,19041247
2000-02-01,14.272343,14.569271,14.067793,14.318532,4.891801,29297532
2000-02-02,14.318532,14.318532,14.318532,14.318532,4.891801,0
2000-02-03,14.318532,14.318532,14.318532,14.318532,4.891801,0
2000-02-04,14.318532,14.318532,14.318532,14.318532,4.891801,0
2000-02-07,14.318532,14.318532,14.318532,14.318532,4.891801,0
2000-02-08,14.318532,14.318532,14.318532,14.318532,4.891801,0
2000-02-09,14.773822,14.773822,14.318532,14.371319,4.909835,35087766
2000-02-10,14.470295,14.773822,14.371319,14.371319,4.909835,35878773
2000-02-11,14.569271,14.674846,14.120580,14.166769,4.839953,28624615
2000-02-14,14.272343,14.569271,14.067793,14.120580,4.824173,27069826
2000-02-15,14.120580,14.219556,13.566314,13.817053,4.720475,22175414
2000-02-16,14.021604,14.067793,13.869841,13.916029,4.754289,16631125
2000-02-17,13.968817,14.569271,13.968817,14.219556,4.857988,41932872
2000-02-18,14.318532,14.470295,13.817053,13.869841,4.738510,28422111
2000-02-21,14.166769,14.971774,14.067793,14.622058,4.995498,102958147
2000-02-22,14.622058,14.622058,13.665290,13.916029,4.754289,36139217
2000-02-23,13.968817,14.166769,13.665290,13.770865,4.704696,18203493
2000-02-24,13.770865,13.968817,13.566314,13.619101,4.652847,19575965
2000-02-25,13.619101,13.770865,13.163812,13.163812,4.497303,17241898
2000-02-28,13.163812,13.163812,13.163812,13.163812,4.497303,0
2000-02-29,13.467338,13.467338,12.965860,12.965860,4.429672,13161207
2000-03-01,13.163812,13.368362,13.117623,13.216599,4.515336,9272723
2000-03-02,13.368362,13.368362,13.064836,13.064836,4.463487,9714806618
2000-03-03,13.163812,13.262788,13.064836,13.117623,4.481522,9089044507
2000-03-06,13.064836,13.117623,12.761309,12.814096,4.377823,10089300318
2000-03-07,12.814096,13.064836,12.814096,12.860285,4.393604,11021283538
2000-03-08,12.860285,13.012048,12.761309,12.761309,4.359789,10363142
2000-03-09,12.814096,12.965860,12.761309,12.761309,4.359789,11004437
2000-03-10,12.860285,12.965860,12.563357,12.563357,4.292160,12920723
2000-03-13,12.563357,12.563357,11.705565,11.705565,3.999104,28432483850
2000-03-14,11.705565,12.061878,11.454825,11.857328,4.050952,14258330903
2000-03-15,11.758352,12.009091,11.659376,11.659376,3.983323,11875881355
2000-03-16,11.256873,11.705565,11.256873,11.705565,3.999104,21801914872
2000-03-17,11.758352,11.857328,11.553802,11.705565,3.999104,19706268096
2000-03-20,11.303062,11.303062,11.303062,11.303062,3.861593,1316259591
2000-03-21,10.953347,11.705565,10.953347,11.553802,3.947254,32285062060
2000-03-22,11.553802,11.553802,11.157897,11.256873,3.845813,21102900177
2000-03-23,11.355849,12.009091,11.355849,12.009091,4.102802,26067523385
2000-03-24,12.009091,12.009091,11.606589,11.705565,3.999104,13622486048
2000-03-27,11.758352,12.061878,11.507613,11.910115,4.068986,17700033878
2000-03-28,11.910115,12.259831,11.758352,11.758352,4.017139,17074743093
2000-03-29,11.758352,12.009091,11.659376,11.705565,3.999104,10552150258
2000-03-30,11.857328,12.061878,11.758352,11.758352,4.017139,17066356214
2000-03-31,11.857328,12.108067,11.857328,11.910115,4.068986,22603023982
2000-04-03,11.910115,11.910115,11.910115,11.910115,4.068986,0
2000-04-04,11.910115,11.910115,11.910115,11.910115,4.068986,0
2000-04-05,11.758352,11.956304,11.758352,11.857328,4.050952,11860703438
2000-04-06,11.956304,12.259831,11.857328,11.857328,4.050952,22282056878
2000-04-07,12.061878,12.061878,11.811139,11.910115,4.068986,12199246010
2000-04-10,11.857328,12.259831,11.758352,12.009091,4.102802,31290621294
2000-04-11,12.061878,12.160854,12.009091,12.061878,4.120835,18960182
2000-04-12,12.259831,12.358807,12.061878,12.160854,4.154650,20670903
2000-04-13,12.061878,12.259831,11.956304,11.956304,4.084766,19597834
