Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,19.101068,19.477711,18.670618,19.477711,9.792438,20823023
2000-01-05,19.101068,19.477711,18.832037,19.208679,9.657184,20252045
2000-01-06,19.746735,20.446215,19.370098,20.015764,10.062945,25188258
2000-01-07,20.015764,20.177183,19.370098,19.370098,9.738336,14900360
2000-01-10,19.639122,20.715244,19.531509,20.715244,10.414608,25511716
2000-01-11,21.522329,21.791361,20.177183,20.446215,10.279353,36180265
2000-01-12,20.500021,21.145687,20.446215,20.984268,10.549862,20570021
2000-01-13,21.307106,22.329414,21.253300,22.060385,11.090879,40345297
2000-01-14,22.383221,23.405531,22.329414,23.028894,11.577800,54525675
2000-01-17,23.190306,23.943592,22.975088,23.405531,11.767154,23014237
2000-01-18,23.405531,23.566950,22.759865,23.028894,11.577800,22829275
2000-01-19,23.136499,24.589258,23.136499,24.589258,12.362273,45825372
2000-01-20,24.750677,25.826794,24.051205,25.665382,12.903296,50467769
2000-01-21,25.665382,27.440971,25.665382,27.440971,13.795979,55431154
2000-01-24,27.979025,29.324171,27.979025,29.324171,14.742755,62830018
2000-01-25,29.324171,29.862232,28.248056,29.055147,14.607504,44496204
2000-01-26,29.324171,30.400295,29.055147,29.862232,15.013268,45919414
2000-01-27,29.324171,30.400295,27.979025,27.979025,14.066481,47519743
2000-01-28,27.440971,27.979025,26.633886,27.171940,13.660718,31961037
2000-01-31,27.979025,28.786118,27.440971,28.786118,14.472249,16687783
2000-02-01,29.324171,29.593203,28.786118,29.593203,14.878012,21163006
2000-02-02,29.593203,29.593203,29.593203,29.593203,14.878012,0
2000-02-03,29.593203,29.593203,29.593203,29.593203,14.878012,0
2000-02-04,29.593203,29.593203,29.593203,29.593203,14.878012,0
2000-02-07,29.593203,29.593203,29.593203,29.593203,14.878012,0
2000-02-08,29.593203,29.593203,29.593203,29.593203,14.878012,0
2000-02-09,31.207380,31.476412,30.400295,31.476412,15.824797,40452869
2000-02-10,32.552528,33.359612,30.669317,31.476412,15.824797,59478839
2000-02-11,32.014465,32.552528,31.207380,31.476412,15.824797,30853536
2000-02-14,31.476412,32.552528,30.669317,31.745434,15.960051,56430265
2000-02-15,32.014465,32.283497,30.131264,30.938349,15.554288,27186461
2000-02-16,31.207380,32.283497,31.207380,31.476412,15.824797,25723180
2000-02-17,31.207380,33.628643,30.938349,33.359612,16.771578,59269214
2000-02-18,33.897663,34.435726,32.014465,32.552528,16.365818,37689171
2000-02-21,31.745434,31.745434,29.593203,29.593203,14.878012,25894966
2000-02-22,28.248056,29.055147,27.710003,27.710003,13.931231,28792422
2000-02-23,27.710003,28.248056,27.171940,27.710003,13.931231,17445658
2000-02-24,27.710003,28.248056,27.171940,27.440971,13.795979,17672177
2000-02-25,27.440971,27.440971,25.826794,26.257242,13.200856,20577548
2000-02-28,26.257242,26.257242,26.257242,26.257242,13.200856,0
2000-02-29,26.364855,27.710003,26.364855,27.171940,13.660718,18907747
2000-03-01,27.979025,29.055147,27.710003,29.055147,14.607504,18226976
2000-03-02,30.131264,30.131264,27.979025,28.517088,14.336996,15315098
2000-03-03,28.248056,29.055147,27.979025,27.979025,14.066481,5714595
2000-03-06,27.171940,27.171940,26.364855,26.849104,13.498413,6729754
2000-03-07,26.633886,27.171940,25.826794,26.311049,13.227906,15308604
2000-03-08,26.633886,26.902908,25.934406,26.257242,13.200856,9584190
